"Store","$/lb","lb sold"
"SOUTH CAROLINA - BI LO",2.386653,8946
"SOUTH CAROLINA - BI LO",2.386655,7958
"SOUTH CAROLINA - BI LO",2.386659,10389
"SOUTH CAROLINA - BI LO",2.386669,10037
"SOUTH CAROLINA - BI LO",2.386678,6786
"SOUTH CAROLINA - BI LO",2.386681,9310
"SOUTH CAROLINA - BI LO",2.386687,10696
"SOUTH CAROLINA - BI LO",2.386695,7471
"SOUTH CAROLINA - BI LO",2.3867,8301
"SOUTH CAROLINA - BI LO",2.386705,10049
"SOUTH CAROLINA - BI LO",2.386709,7569
"SOUTH CAROLINA - BI LO",2.386721,8073
"SOUTH CAROLINA - BI LO",2.386723,8978
"SOUTH CAROLINA - BI LO",2.386724,7698
"SOUTH CAROLINA - BI LO",2.386728,7791
"SOUTH CAROLINA - BI LO",2.386731,8290
"SOUTH CAROLINA - BI LO",2.386732,9557
"SOUTH CAROLINA - BI LO",2.386734,10056
"SOUTH CAROLINA - BI LO",2.38674,5792
"SOUTH CAROLINA - BI LO",2.386745,8163
"SOUTH CAROLINA - BI LO",2.386745,8525
"SOUTH CAROLINA - BI LO",2.386746,7439
"SOUTH CAROLINA - BI LO",2.386748,7682
"SOUTH CAROLINA - BI LO",2.386756,8336
"SOUTH CAROLINA - BI LO",2.386756,8698
"SOUTH CAROLINA - BI LO",2.386761,8747
"SOUTH CAROLINA - BI LO",2.386761,9321
"SOUTH CAROLINA - BI LO",2.386762,7237
"SOUTH CAROLINA - BI LO",2.386769,8359
"SOUTH CAROLINA - BI LO",2.386776,8046
"SOUTH CAROLINA - BI LO",2.386776,8258
"SOUTH CAROLINA - BI LO",2.38678,8139
"SOUTH CAROLINA - BI LO",2.386785,6735
"SOUTH CAROLINA - BI LO",2.386799,10393
"SOUTH CAROLINA - FOOD LION",2.157866,5435
"SOUTH CAROLINA - FOOD LION",2.218842,5753
"SOUTH CAROLINA - FOOD LION",2.252916,4630
"SOUTH CAROLINA - FOOD LION",2.252967,4044
"SOUTH CAROLINA - FOOD LION",2.253194,4775
"SOUTH CAROLINA - FOOD LION",2.253298,4473
"SOUTH CAROLINA - FOOD LION",2.253451,4853
"SOUTH CAROLINA - FOOD LION",2.253572,4689
"SOUTH CAROLINA - FOOD LION",2.295968,4737
"SOUTH CAROLINA - FOOD LION",2.33365,4211
"SOUTH CAROLINA - FOOD LION",2.365812,4054
"SOUTH CAROLINA - FOOD LION",2.385664,3376
"SOUTH CAROLINA - FOOD LION",2.438452,3875
"SOUTH CAROLINA - FOOD LION",2.439571,5403
"SOUTH CAROLINA - FOOD LION",2.442574,3326
"SOUTH CAROLINA - FOOD LION",2.449165,3413
"SOUTH CAROLINA - FOOD LION",2.45741,4062
"SOUTH CAROLINA - FOOD LION",2.464473,5137
"SOUTH CAROLINA - FOOD LION",2.465769,3418
"SOUTH CAROLINA - FOOD LION",2.469953,3611
"SOUTH CAROLINA - FOOD LION",2.477231,3250
"SOUTH CAROLINA - FOOD LION",2.478982,3378
"SOUTH CAROLINA - FOOD LION",2.492921,5297
"SOUTH CAROLINA - FOOD LION",2.500541,2775
"SOUTH CAROLINA - FOOD LION",2.505224,2680
"SOUTH CAROLINA - FOOD LION",2.508103,3332
"SOUTH CAROLINA - FOOD LION",2.524761,3453
"SOUTH CAROLINA - FOOD LION",2.526271,3559
"SOUTH CAROLINA - FOOD LION",2.534496,3899
"SOUTH CAROLINA - FOOD LION",2.536015,2735
"SOUTH CAROLINA - FOOD LION",2.536355,3177
"SOUTH CAROLINA - FOOD LION",2.538112,4618
"SOUTH CAROLINA - FOOD LION",2.545653,5487
"SOUTH CAROLINA - FOOD LION",2.548054,5525
"SOUTH CAROLINA - FOOD LION",2.55322,5186
"SOUTH CAROLINA - FOOD LION",2.558081,5191
"SOUTH CAROLINA - FOOD LION",2.558712,4471
"SOUTH CAROLINA - FOOD LION",2.562925,4704
"SOUTH CAROLINA - FOOD LION",2.575328,3883
"SOUTH CAROLINA - FOOD LION",2.589208,3447
"SOUTH CAROLINA - FOOD LION",2.591077,3519
"SOUTH CAROLINA - FOOD LION",2.592602,3920
"SOUTH CAROLINA - FOOD LION",2.59523,3103
"SOUTH CAROLINA - FOOD LION",2.597718,4032
"SOUTH CAROLINA - FOOD LION",2.614191,2255
"SOUTH CAROLINA - FOOD LION",2.618686,4613
"SOUTH CAROLINA - FOOD LION",2.6223,3982
"SOUTH CAROLINA - FOOD LION",2.6253,3328
"SOUTH CAROLINA - FOOD LION",2.638685,3133
"SOUTH CAROLINA - FOOD LION",2.693075,3711
"SOUTH CAROLINA - FOOD LION",2.694975,3403
"SOUTH CAROLINA - FOOD LION",2.704264,4690
"SOUTH CAROLINA - FOOD LION",2.746725,2748
"SOUTH CAROLINA - FOOD LION",2.748936,3760
"SOUTH CAROLINA - FOOD LION",2.799244,2645
"SOUTH CAROLINA - FOOD LION",2.89878,5572
"SOUTH CAROLINA - FOOD LION",2.90158,2469
"SOUTH CAROLINA - FOOD LION",2.918521,5842
"SOUTH CAROLINA - FOOD LION",2.933423,4461
"SOUTH CAROLINA - FOOD LION",2.937189,2611
"SOUTH CAROLINA - FOOD LION",2.940885,5853
"SOUTH CAROLINA - WINN DIXIE",2.335494,4474
"SOUTH CAROLINA - WINN DIXIE",2.373173,3899
"SOUTH CAROLINA - WINN DIXIE",2.373274,4490
"SOUTH CAROLINA - WINN DIXIE",2.373318,5202
"SOUTH CAROLINA - WINN DIXIE",2.373381,4786
"SOUTH CAROLINA - WINN DIXIE",2.373466,5623
"SOUTH CAROLINA - WINN DIXIE",2.373468,4568
"SOUTH CAROLINA - WINN DIXIE",2.373497,4573
"SOUTH CAROLINA - WINN DIXIE",2.373538,3847
"SOUTH CAROLINA - WINN DIXIE",2.373617,3434
"SOUTH CAROLINA - WINN DIXIE",2.373679,5395
"SOUTH CAROLINA - WINN DIXIE",2.373936,4466
"SOUTH CAROLINA - WINN DIXIE",2.375395,3796
"SOUTH CAROLINA - WINN DIXIE",2.382008,3924
"SOUTH CAROLINA - WINN DIXIE",2.386223,2918
"SOUTH CAROLINA - WINN DIXIE",2.386254,3943
"SOUTH CAROLINA - WINN DIXIE",2.386271,3205
"SOUTH CAROLINA - WINN DIXIE",2.38629,3078
"SOUTH CAROLINA - WINN DIXIE",2.386329,3321
"SOUTH CAROLINA - WINN DIXIE",2.386476,6906
"SOUTH CAROLINA - WINN DIXIE",2.386479,3550
"SOUTH CAROLINA - WINN DIXIE",2.386485,4691
"SOUTH CAROLINA - WINN DIXIE",2.386505,3379
"SOUTH CAROLINA - WINN DIXIE",2.386514,3930
"SOUTH CAROLINA - WINN DIXIE",2.386539,4398
"SOUTH CAROLINA - WINN DIXIE",2.386542,6227
"SOUTH CAROLINA - WINN DIXIE",2.386579,5171
"SOUTH CAROLINA - WINN DIXIE",2.386593,4162
"SOUTH CAROLINA - WINN DIXIE",2.3866,2985
"SOUTH CAROLINA - WINN DIXIE",2.386606,3748
"SOUTH CAROLINA - WINN DIXIE",2.386612,2196
"SOUTH CAROLINA - WINN DIXIE",2.386638,2814
"SOUTH CAROLINA - WINN DIXIE",2.38665,3970
"SOUTH CAROLINA - WINN DIXIE",2.386656,2413
"SOUTH CAROLINA - WINN DIXIE",2.386658,3013
"SOUTH CAROLINA - WINN DIXIE",2.386663,3269
"SOUTH CAROLINA - WINN DIXIE",2.386683,3199
"SOUTH CAROLINA - WINN DIXIE",2.386718,3403
"SOUTH CAROLINA - WINN DIXIE",2.386722,5513
"SOUTH CAROLINA - WINN DIXIE",2.386779,3449
"SOUTH CAROLINA - WINN DIXIE",2.386781,2451
"SOUTH CAROLINA - WINN DIXIE",2.386788,4496
"SOUTH CAROLINA - WINN DIXIE",2.386807,3896
"SOUTH CAROLINA - WINN DIXIE",2.386813,3185
"SOUTH CAROLINA - WINN DIXIE",2.386824,3901
"SOUTH CAROLINA - WINN DIXIE",2.386835,3570
"SOUTH CAROLINA - WINN DIXIE",2.386861,3014
"SOUTH CAROLINA - WINN DIXIE",2.386868,3107
"SOUTH CAROLINA - WINN DIXIE",2.386875,4358
"SOUTH CAROLINA - WINN DIXIE",2.386891,2670
"SOUTH CAROLINA - WINN DIXIE",2.386896,4014
"SOUTH CAROLINA - WINN DIXIE",2.386938,3047
"SOUTH CAROLINA - WINN DIXIE",2.386963,3605
"SOUTH CAROLINA - WINN DIXIE",2.386968,2747
"SOUTH CAROLINA - WINN DIXIE",2.386981,4747
"SOUTH CAROLINA - WINN DIXIE",2.387018,3266
"SOUTH CAROLINA - WINN DIXIE",2.387031,3917
"SOUTH CAROLINA - WINN DIXIE",2.387033,2545
"SOUTH CAROLINA - WINN DIXIE",2.387116,3384
"SOUTH CAROLINA - WINN DIXIE",2.38718,2699
"SOUTH CAROLINA - WINN DIXIE",2.388592,561
"ST. LOUIS - NATIONAL SUPER",2.386592,12023
"ST. LOUIS - NATIONAL SUPER",2.51997,10541
"ST. LOUIS - NATIONAL SUPER",2.520029,15078
"ST. LOUIS - NATIONAL SUPER",2.520035,10332
"ST. LOUIS - NATIONAL SUPER",2.65335,12491
"ST. LOUIS - NATIONAL SUPER",2.65337,9702
"ST. LOUIS - NATIONAL SUPER",2.653381,8756
"ST. LOUIS - NATIONAL SUPER",2.653471,6669
"ST. LOUIS - NATIONAL SUPER",2.700171,9362
"ST. LOUIS - NATIONAL SUPER",2.810463,9634
"ST. LOUIS - NATIONAL SUPER",2.861349,6895
"ST. LOUIS - NATIONAL SUPER",2.862108,5236
"ST. LOUIS - NATIONAL SUPER",2.99233,4824
"ST. LOUIS - NATIONAL SUPER",2.994526,7856
"ST. LOUIS - NATIONAL SUPER",3.020713,2607
"ST. LOUIS - NATIONAL SUPER",3.027726,3751
"ST. LOUIS - NATIONAL SUPER",3.074468,3572
"ST. LOUIS - NATIONAL SUPER",3.097041,3751
"ST. LOUIS - NATIONAL SUPER",3.133684,4750
"ST. LOUIS - NATIONAL SUPER",3.166563,3230
"ST. LOUIS - NATIONAL SUPER",3.255493,4278
"ST. LOUIS - NATIONAL SUPER",3.277117,2858
"ST. LOUIS - NATIONAL SUPER",3.28373,2520
"ST. LOUIS - NATIONAL SUPER",3.286432,2985
"ST. LOUIS - NATIONAL SUPER",3.298675,1510
"ST. LOUIS - NATIONAL SUPER",3.300726,2341
"ST. LOUIS - NATIONAL SUPER",3.303682,2743
"ST. LOUIS - NATIONAL SUPER",3.335817,2147
"ST. LOUIS - NATIONAL SUPER",3.350868,1958
"ST. LOUIS - NATIONAL SUPER",3.357143,2702
"ST. LOUIS - NATIONAL SUPER",3.359745,2663
"ST. LOUIS - NATIONAL SUPER",3.365087,2194
"ST. LOUIS - NATIONAL SUPER",3.369393,2653
"ST. LOUIS - NATIONAL SUPER",3.369629,1699
"ST. LOUIS - NATIONAL SUPER",3.372723,2361
"ST. LOUIS - NATIONAL SUPER",3.374046,917
"ST. LOUIS - NATIONAL SUPER",3.37544,2557
"ST. LOUIS - NATIONAL SUPER",3.377258,4485
"ST. LOUIS - NATIONAL SUPER",3.37759,1303
"ST. LOUIS - NATIONAL SUPER",3.396101,1949
"ST. LOUIS - NATIONAL SUPER",3.407168,2009
"ST. LOUIS - NATIONAL SUPER",3.432536,2090
"ST. LOUIS - NATIONAL SUPER",3.454382,3332
"ST. LOUIS - NATIONAL SUPER",3.462259,1921
"ST. LOUIS - NATIONAL SUPER",3.476783,2089
"ST. LOUIS - NATIONAL SUPER",3.586633,2349
"ST. LOUIS - NATIONAL SUPER",3.58694,2588
"ST. LOUIS - NATIONAL SUPER",3.605804,1654
"ST. LOUIS - NATIONAL SUPER",3.639944,2158
"ST. LOUIS - NATIONAL SUPER",3.650623,1766
"ST. LOUIS - NATIONAL SUPER",3.681186,1653
"ST. LOUIS - NATIONAL SUPER",3.715412,2284
"ST. LOUIS - NATIONAL SUPER",3.721136,2148
"ST. LOUIS - NATIONAL SUPER",3.725996,2208
"ST. LOUIS - NATIONAL SUPER",3.730839,1657
"ST. LOUIS - NATIONAL SUPER",3.732353,1700
"ST. LOUIS - NATIONAL SUPER",3.73559,1891
"ST. LOUIS - NATIONAL SUPER",3.736447,1863
"ST. LOUIS - NATIONAL SUPER",3.739071,1464
"ST. LOUIS - NATIONAL SUPER",3.739805,1741
"ST. LOUIS - NATIONAL SUPER",3.743956,1820
"ST. LOUIS - SCHNUCK MARKETS",1.999971,34806
"ST. LOUIS - SCHNUCK MARKETS",1.999974,37957
"ST. LOUIS - SCHNUCK MARKETS",1.999976,42084
"ST. LOUIS - SCHNUCK MARKETS",2.000112,26709
"ST. LOUIS - SCHNUCK MARKETS",2.253304,22021
"ST. LOUIS - SCHNUCK MARKETS",2.262413,10533
"ST. LOUIS - SCHNUCK MARKETS",2.266809,15483
"ST. LOUIS - SCHNUCK MARKETS",2.386583,20482
"ST. LOUIS - SCHNUCK MARKETS",2.386602,10763
"ST. LOUIS - SCHNUCK MARKETS",2.38664,11781
"ST. LOUIS - SCHNUCK MARKETS",2.386694,22426
"ST. LOUIS - SCHNUCK MARKETS",2.386729,10444
"ST. LOUIS - SCHNUCK MARKETS",2.386742,11359
"ST. LOUIS - SCHNUCK MARKETS",2.386787,7084
"ST. LOUIS - SCHNUCK MARKETS",2.386804,13428
"ST. LOUIS - SCHNUCK MARKETS",2.389138,9796
"ST. LOUIS - SCHNUCK MARKETS",2.400228,7888
"ST. LOUIS - SCHNUCK MARKETS",2.432491,9621
"ST. LOUIS - SCHNUCK MARKETS",2.438927,7229
"ST. LOUIS - SCHNUCK MARKETS",2.439095,7602
"ST. LOUIS - SCHNUCK MARKETS",2.470553,9967
"ST. LOUIS - SCHNUCK MARKETS",2.479229,9075
"ST. LOUIS - SCHNUCK MARKETS",2.620567,8149
"ST. LOUIS - SCHNUCK MARKETS",2.653235,11143
"ST. LOUIS - SCHNUCK MARKETS",2.653303,8356
"ST. LOUIS - SCHNUCK MARKETS",2.653316,8639
"ST. LOUIS - SCHNUCK MARKETS",2.653328,10621
"ST. LOUIS - SCHNUCK MARKETS",2.653354,9540
"ST. LOUIS - SCHNUCK MARKETS",2.653378,9858
"ST. LOUIS - SCHNUCK MARKETS",2.660222,9000
"ST. LOUIS - SCHNUCK MARKETS",2.666913,9469
"ST. LOUIS - SCHNUCK MARKETS",2.674629,8163
"ST. LOUIS - SCHNUCK MARKETS",2.751181,6137
"ST. LOUIS - SCHNUCK MARKETS",2.818144,9612
"ST. LOUIS - SCHNUCK MARKETS",2.899445,3421
"ST. LOUIS - SCHNUCK MARKETS",2.982492,4855
"ST. LOUIS - SCHNUCK MARKETS",3.018275,6074
"ST. LOUIS - SCHNUCK MARKETS",3.043433,3822
"ST. LOUIS - SCHNUCK MARKETS",3.048526,6615
"ST. LOUIS - SCHNUCK MARKETS",3.13169,5437
"ST. LOUIS - SCHNUCK MARKETS",3.153046,5482
"ST. LOUIS - SCHNUCK MARKETS",3.184314,5827
"ST. LOUIS - SCHNUCK MARKETS",3.297955,4890
"ST. LOUIS - SCHNUCK MARKETS",3.30159,5471
"ST. LOUIS - SCHNUCK MARKETS",3.302692,6092
"ST. LOUIS - SCHNUCK MARKETS",3.306207,5333
"ST. LOUIS - SCHNUCK MARKETS",3.318249,6099
"ST. LOUIS - SCHNUCK MARKETS",3.31857,5035
"ST. LOUIS - SCHNUCK MARKETS",3.318608,4052
"ST. LOUIS - SCHNUCK MARKETS",3.318786,4216
"ST. LOUIS - SCHNUCK MARKETS",3.319806,4337
"ST. LOUIS - SCHNUCK MARKETS",3.319861,4330
"ST. LOUIS - SCHNUCK MARKETS",3.319872,4383
"ST. LOUIS - SCHNUCK MARKETS",3.319873,4730
"ST. LOUIS - SCHNUCK MARKETS",3.319909,3948
"ST. LOUIS - SCHNUCK MARKETS",3.319918,5367
"ST. LOUIS - SCHNUCK MARKETS",3.319924,4201
"ST. LOUIS - SCHNUCK MARKETS",3.319962,4188
"ST. LOUIS - SCHNUCK MARKETS",3.320156,5135
"ST. LOUIS - SCHNUCK MARKETS",3.32018,4435
"ST. LOUIS - SCHNUCK MARKETS",3.320182,5500
"SYRACUSE - P & C FOOD MARKE",1.320011,15212
"SYRACUSE - P & C FOOD MARKE",1.99978,4552
"SYRACUSE - P & C FOOD MARKE",2.175738,3454
"SYRACUSE - P & C FOOD MARKE",2.177223,1563
"SYRACUSE - P & C FOOD MARKE",2.200259,2317
"SYRACUSE - P & C FOOD MARKE",2.215686,867
"SYRACUSE - P & C FOOD MARKE",2.242766,2834
"SYRACUSE - P & C FOOD MARKE",2.335707,983
"SYRACUSE - P & C FOOD MARKE",2.337221,1029
"SYRACUSE - P & C FOOD MARKE",2.37262,1103
"SYRACUSE - P & C FOOD MARKE",2.381743,1446
"SYRACUSE - P & C FOOD MARKE",2.390752,1103
"SYRACUSE - P & C FOOD MARKE",2.416862,854
"SYRACUSE - P & C FOOD MARKE",2.496198,1052
"SYRACUSE - P & C FOOD MARKE",2.520619,1746
"SYRACUSE - P & C FOOD MARKE",2.542596,986
"SYRACUSE - P & C FOOD MARKE",2.556377,1082
"SYRACUSE - P & C FOOD MARKE",2.653333,1350
"SYRACUSE - P & C FOOD MARKE",2.668611,15429
"SYRACUSE - P & C FOOD MARKE",2.845998,987
"SYRACUSE - P & C FOOD MARKE",3.087437,995
"SYRACUSE - P & C FOOD MARKE",3.088375,1471
"SYRACUSE - P & C FOOD MARKE",3.103928,2011
"SYRACUSE - P & C FOOD MARKE",3.140802,973
"SYRACUSE - P & C FOOD MARKE",3.144407,1198
"SYRACUSE - P & C FOOD MARKE",3.162162,1073
"SYRACUSE - P & C FOOD MARKE",3.169538,1103
"SYRACUSE - P & C FOOD MARKE",3.170732,24928
"SYRACUSE - P & C FOOD MARKE",3.174941,846
"SYRACUSE - P & C FOOD MARKE",3.177508,907
"SYRACUSE - P & C FOOD MARKE",3.180421,1236
"SYRACUSE - P & C FOOD MARKE",3.182992,929
"SYRACUSE - P & C FOOD MARKE",3.189481,1483
"SYRACUSE - P & C FOOD MARKE",3.197153,1405
"SYRACUSE - P & C FOOD MARKE",3.197686,1037
"SYRACUSE - P & C FOOD MARKE",3.200828,1449
"SYRACUSE - P & C FOOD MARKE",3.202899,483
"SYRACUSE - P & C FOOD MARKE",3.209049,1746
"SYRACUSE - P & C FOOD MARKE",3.212936,1376
"SYRACUSE - P & C FOOD MARKE",3.236377,1358
"SYRACUSE - P & C FOOD MARKE",3.252101,1547
"SYRACUSE - P & C FOOD MARKE",3.25283,795
"SYRACUSE - P & C FOOD MARKE",3.254083,551
"SYRACUSE - P & C FOOD MARKE",3.273458,746
"SYRACUSE - P & C FOOD MARKE",3.2881,479
"SYRACUSE - P & C FOOD MARKE",3.288382,482
"SYRACUSE - P & C FOOD MARKE",3.290541,444
"SYRACUSE - P & C FOOD MARKE",3.293463,719
"SYRACUSE - P & C FOOD MARKE",3.297235,434
"SYRACUSE - P & C FOOD MARKE",3.298932,562
"SYRACUSE - P & C FOOD MARKE",3.302799,393
"SYRACUSE - P & C FOOD MARKE",3.30485,433
"SYRACUSE - P & C FOOD MARKE",3.3125,688
"SYRACUSE - P & C FOOD MARKE",3.313076,543
"SYRACUSE - P & C FOOD MARKE",3.313472,386
"SYRACUSE - P & C FOOD MARKE",3.322581,558
"SYRACUSE - P & C FOOD MARKE",3.336887,469
"SYRACUSE - P & C FOOD MARKE",3.351293,464
"SYRACUSE - P & C FOOD MARKE",3.363222,658
"SYRACUSE - P & C FOOD MARKE",3.372255,1002
"SYRACUSE - P & C FOOD MARKE",3.378337,1311
"SYRACUSE - PRICE CHOPPER",2,3704
"SYRACUSE - PRICE CHOPPER",2.00023,4350
"SYRACUSE - PRICE CHOPPER",2.216054,3837
"SYRACUSE - PRICE CHOPPER",2.221248,2852
"SYRACUSE - PRICE CHOPPER",2.221836,2299
"SYRACUSE - PRICE CHOPPER",2.222081,2355
"SYRACUSE - PRICE CHOPPER",2.222373,2208
"SYRACUSE - PRICE CHOPPER",2.222537,4242
"SYRACUSE - PRICE CHOPPER",2.222778,2801
"SYRACUSE - PRICE CHOPPER",2.222841,2154
"SYRACUSE - PRICE CHOPPER",2.352742,1477
"SYRACUSE - PRICE CHOPPER",2.368301,1754
"SYRACUSE - PRICE CHOPPER",2.624086,1777
"SYRACUSE - PRICE CHOPPER",2.637183,1221
"SYRACUSE - PRICE CHOPPER",2.665939,458
"SYRACUSE - PRICE CHOPPER",2.712474,473
"SYRACUSE - PRICE CHOPPER",2.713115,366
"SYRACUSE - PRICE CHOPPER",2.736383,459
"SYRACUSE - PRICE CHOPPER",2.742964,533
"SYRACUSE - PRICE CHOPPER",2.764706,578
"SYRACUSE - PRICE CHOPPER",2.772257,483
"SYRACUSE - PRICE CHOPPER",2.77241,1718
"SYRACUSE - PRICE CHOPPER",2.780488,410
"SYRACUSE - PRICE CHOPPER",2.781421,366
"SYRACUSE - PRICE CHOPPER",2.788382,482
"SYRACUSE - PRICE CHOPPER",2.794667,375
"SYRACUSE - PRICE CHOPPER",2.802682,522
"SYRACUSE - PRICE CHOPPER",2.806147,423
"SYRACUSE - PRICE CHOPPER",2.814103,312
"SYRACUSE - PRICE CHOPPER",2.822526,293
"SYRACUSE - PRICE CHOPPER",2.822917,384
"SYRACUSE - PRICE CHOPPER",2.828423,577
"SYRACUSE - PRICE CHOPPER",2.82846,513
"SYRACUSE - PRICE CHOPPER",2.830409,342
"SYRACUSE - PRICE CHOPPER",2.836323,446
"SYRACUSE - PRICE CHOPPER",2.845638,596
"SYRACUSE - PRICE CHOPPER",2.852814,231
"SYRACUSE - PRICE CHOPPER",2.85422,391
"SYRACUSE - PRICE CHOPPER",2.857143,273
"SYRACUSE - PRICE CHOPPER",2.862434,378
"SYRACUSE - PRICE CHOPPER",2.868173,531
"SYRACUSE - PRICE CHOPPER",2.868715,358
"SYRACUSE - PRICE CHOPPER",2.870206,678
"SYRACUSE - PRICE CHOPPER",2.871308,474
"SYRACUSE - PRICE CHOPPER",2.873747,499
"SYRACUSE - PRICE CHOPPER",2.876623,308
"SYRACUSE - PRICE CHOPPER",2.882507,383
"SYRACUSE - PRICE CHOPPER",2.884279,458
"SYRACUSE - PRICE CHOPPER",2.912387,331
"SYRACUSE - PRICE CHOPPER",2.917526,291
"SYRACUSE - PRICE CHOPPER",2.91939,459
"SYRACUSE - PRICE CHOPPER",2.933333,330
"SYRACUSE - PRICE CHOPPER",2.941896,327
"SYRACUSE - PRICE CHOPPER",2.949264,611
"SYRACUSE - PRICE CHOPPER",2.950311,483
"SYRACUSE - PRICE CHOPPER",2.95749,494
"SYRACUSE - PRICE CHOPPER",2.959016,488
"SYRACUSE - PRICE CHOPPER",2.971014,621
"SYRACUSE - PRICE CHOPPER",2.972868,258
"SYRACUSE - PRICE CHOPPER",2.984472,322
"SYRACUSE - PRICE CHOPPER",3.009434,318
"SYRACUSE - PRICE CHOPPER",3.013936,2368
"SYRACUSE - PRICE CHOPPER",3.020906,287
"SYRACUSE - PRICE CHOPPER",3.026549,339
"SYRACUSE - PRICE CHOPPER",3.048701,308
"SYRACUSE - PRICE CHOPPER",3.053232,263
"SYRACUSE - PRICE CHOPPER",3.098361,1220
"SYRACUSE - PRICE CHOPPER",3.176951,2204
"SYRACUSE - WEGMANS",1.71993,13211
"SYRACUSE - WEGMANS",1.860035,8595
"SYRACUSE - WEGMANS",1.981479,8261
"SYRACUSE - WEGMANS",1.988506,4176
"SYRACUSE - WEGMANS",2.458282,2433
"SYRACUSE - WEGMANS",2.653229,2679
"SYRACUSE - WEGMANS",2.662316,3065
"SYRACUSE - WEGMANS",2.662992,3356
"SYRACUSE - WEGMANS",2.663202,3848
"SYRACUSE - WEGMANS",2.663705,5177
"SYRACUSE - WEGMANS",2.664382,3501
"SYRACUSE - WEGMANS",2.664623,2773
"SYRACUSE - WEGMANS",2.665075,2932
"SYRACUSE - WEGMANS",2.667662,4688
"SYRACUSE - WEGMANS",2.66844,2820
"SYRACUSE - WEGMANS",2.669374,3324
"SYRACUSE - WEGMANS",2.669972,3630
"SYRACUSE - WEGMANS",2.670162,2956
"SYRACUSE - WEGMANS",2.672446,2711
"SYRACUSE - WEGMANS",2.835685,992
"SYRACUSE - WEGMANS",2.958864,1021
"SYRACUSE - WEGMANS",3.100134,749
"SYRACUSE - WEGMANS",3.281716,536
"SYRACUSE - WEGMANS",3.308229,717
"SYRACUSE - WEGMANS",3.317152,618
"SYRACUSE - WEGMANS",3.338216,751
"SYRACUSE - WEGMANS",3.361575,838
"SYRACUSE - WEGMANS",3.383648,795
"SYRACUSE - WEGMANS",3.409204,804
"SYRACUSE - WEGMANS",3.409511,757
"SYRACUSE - WEGMANS",3.428962,732
"SYRACUSE - WEGMANS",3.4464,625
"SYRACUSE - WEGMANS",3.451202,707
"SYRACUSE - WEGMANS",3.453333,675
"SYRACUSE - WEGMANS",3.465433,1027
"SYRACUSE - WEGMANS",3.469438,818
"SYRACUSE - WEGMANS",3.472511,673
"SYRACUSE - WEGMANS",3.472546,601
"SYRACUSE - WEGMANS",3.472561,656
"SYRACUSE - WEGMANS",3.472946,998
"SYRACUSE - WEGMANS",3.473,2000
"SYRACUSE - WEGMANS",3.474638,828
"SYRACUSE - WEGMANS",3.475264,1233
"SYRACUSE - WEGMANS",3.475309,810
"SYRACUSE - WEGMANS",3.475712,597
"SYRACUSE - WEGMANS",3.478351,485
"SYRACUSE - WEGMANS",3.480118,679
"SYRACUSE - WEGMANS",3.480769,832
"SYRACUSE - WEGMANS",3.480892,628
"SYRACUSE - WEGMANS",3.48129,775
"SYRACUSE - WEGMANS",3.481481,891
"SYRACUSE - WEGMANS",3.481618,544
"SYRACUSE - WEGMANS",3.481982,666
"SYRACUSE - WEGMANS",3.481982,666
"SYRACUSE - WEGMANS",3.482143,616
"SYRACUSE - WEGMANS",3.482283,508
"SYRACUSE - WEGMANS",3.482574,746
"SYRACUSE - WEGMANS",3.483146,534
"SYRACUSE - WEGMANS",3.484985,666
"SYRACUSE - WEGMANS",3.485356,717
"SYRACUSE - WEGMANS",3.486641,524
"SYRACUSE - WEGMANS",3.487654,648
"SYRACUSE - WEGMANS",3.487923,828
"SYRACUSE - WEGMANS",3.489576,1391
"SYRACUSE - WEGMANS",3.490313,671
"SYRACUSE - WEGMANS",3.490397,781
"SYRACUSE - WEGMANS",3.490501,579
"SYRACUSE - WEGMANS",3.491309,863
"TAMPA/ST. PETE - KASH N KARRY",2.507561,5489
"TAMPA/ST. PETE - KASH N KARRY",2.520328,5485
"TAMPA/ST. PETE - KASH N KARRY",2.528297,3905
"TAMPA/ST. PETE - KASH N KARRY",2.561118,5473
"TAMPA/ST. PETE - KASH N KARRY",2.568605,2580
"TAMPA/ST. PETE - KASH N KARRY",2.580426,4557
"TAMPA/ST. PETE - KASH N KARRY",2.600091,4411
"TAMPA/ST. PETE - KASH N KARRY",2.609683,4007
"TAMPA/ST. PETE - KASH N KARRY",2.614221,3966
"TAMPA/ST. PETE - KASH N KARRY",2.618087,4014
"TAMPA/ST. PETE - KASH N KARRY",2.6183,4011
"TAMPA/ST. PETE - KASH N KARRY",2.63406,4222
"TAMPA/ST. PETE - KASH N KARRY",2.634812,4102
"TAMPA/ST. PETE - KASH N KARRY",2.644606,4125
"TAMPA/ST. PETE - KASH N KARRY",2.648068,3907
"TAMPA/ST. PETE - KASH N KARRY",2.651927,3867
"TAMPA/ST. PETE - KASH N KARRY",2.663006,4098
"TAMPA/ST. PETE - KASH N KARRY",2.67032,3558
"TAMPA/ST. PETE - KASH N KARRY",2.673017,4462
"TAMPA/ST. PETE - KASH N KARRY",2.678328,4259
"TAMPA/ST. PETE - KASH N KARRY",2.679369,4566
"TAMPA/ST. PETE - KASH N KARRY",2.717511,3986
"TAMPA/ST. PETE - KASH N KARRY",2.731095,3782
